0;0;
0;31;
0.55;44;
1.05;45;
0.5;46;
1;47;
1.5;49;
1.95;50;
1.45;51;
1.9;52;
2.35;54;
2.75;55;
3.10;56;
3.4;57;
3.65;58;
3.85;59;
3.6;60;
3.8;61;
3.95;62;
3.75;63;
3.5;64;
3.7;65;
3.85;66;
3.95;67;
4;68;
4;69;
3.95;70;
3.95;71;
3.95;72;
3.95;73;
3.95;74;
3.95;75;
3.95;76;
3.9;77;
3.8;78;
3.85;79;
3.75;80;
3.8;81;
3.8;82;
3.8;83;
3.8;84;
3.8;85;
3.8;86;
3.75;87;
3.65;88;
3.5;89;
3.6;90;
3.65;91;
3.55;92;
3.6;93;
3.5;94;
3.55;95;
3.45;96;
3.3;97;
3.4;98;
3.45;99;
3.45;100;
